support,itemsets
0.23,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.25,"frozenset({'Support_Satisfaction_Satisfied', 'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.25,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.25,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.25,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.24,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.24,"frozenset({'Support_Satisfaction_Satisfied', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.24,"frozenset({'Support_Satisfaction_Satisfied', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.24,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.24,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.24,"frozenset({'Support_Satisfaction_Satisfied', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.24,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.23,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.23,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.23,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.22666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.23,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Health_Satisfaction', 'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.23,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.22666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.23,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.22666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.22666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.23,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Health_Satisfaction', 'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.22666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Health_Satisfaction', 'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.22666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.22666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.22666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Health_Satisfaction', 'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.3,"frozenset({'Chemotherapy', 'Gender_Female', 'Work_Readiness_Dissatisfied', 'Emotional_Impact'})"
0.29333333333333333,"frozenset({'Work_Readiness_Dissatisfied', 'Chemotherapy', 'Health_Satisfaction', 'Gender_Female'})"
0.2866666666666667,"frozenset({'Chemotherapy', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female'})"
0.27666666666666667,"frozenset({'Chemotherapy', 'Travel_Impact', 'Work_Readiness_Dissatisfied', 'Gender_Female'})"
0.29333333333333333,"frozenset({'Chemotherapy', 'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Gender_Female'})"
0.29333333333333333,"frozenset({'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.2866666666666667,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.2866666666666667,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.2866666666666667,"frozenset({'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.28,"frozenset({'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.28,"frozenset({'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.28,"frozenset({'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.2733333333333333,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.2733333333333333,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.28,"frozenset({'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.27666666666666667,"frozenset({'Travel_Impact', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.27,"frozenset({'Travel_Impact', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.27,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.27,"frozenset({'Travel_Impact', 'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.27,"frozenset({'Travel_Impact', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.2633333333333333,"frozenset({'Travel_Impact', 'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.2633333333333333,"frozenset({'Travel_Impact', 'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.27,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.2633333333333333,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.2633333333333333,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.2633333333333333,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.25666666666666665,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Chemotherapy'})"
0.25666666666666665,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.2633333333333333,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.27,"frozenset({'Travel_Impact', 'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.29333333333333333,"frozenset({'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Gender_Female', 'Emotional_Impact', 'Chemotherapy'})"
0.4533333333333333,"frozenset({'Time_to_Treatment_One_to_three_months', 'Support_From_Close'})"
0.45,"frozenset({'Time_to_Treatment_One_to_three_months', 'Emotional_Impact'})"
0.3466666666666667,"frozenset({'Time_to_Treatment_One_to_three_months', 'Self_Care_No_problems'})"
0.3433333333333333,"frozenset({'Time_to_Treatment_One_to_three_months', 'Travel_Impact'})"
0.3233333333333333,"frozenset({'Time_to_Treatment_One_to_three_months', 'Source_of_Income_Employment'})"
0.3233333333333333,"frozenset({'Time_to_Treatment_One_to_three_months', 'Coping_Strategy_Badly'})"
0.31333333333333335,"frozenset({'Time_to_Treatment_One_to_three_months', 'Smoked_Cigarettes'})"
0.31,"frozenset({'Time_to_Treatment_One_to_three_months', 'Chemotherapy'})"
0.2866666666666667,"frozenset({'Time_to_Treatment_One_to_three_months', 'Gender_Female'})"
0.27666666666666667,"frozenset({'Time_to_Treatment_One_to_three_months', 'Daily_Life_Impact_Psychological'})"
0.37666666666666665,"frozenset({'Time_to_Treatment_One_to_three_months', 'Health_Satisfaction'})"
0.29,"frozenset({'Time_to_Treatment_One_to_three_months', 'Marital_Status_Married'})"
0.2866666666666667,"frozenset({'Time_to_Treatment_One_to_three_months', 'Work_Readiness_Dissatisfied'})"
0.41,"frozenset({'Time_to_Treatment_One_to_three_months', 'Support_Satisfaction_Satisfied'})"
0.42,"frozenset({'Time_to_Treatment_One_to_three_months', 'Support_From_Close', 'Emotional_Impact'})"
0.31666666666666665,"frozenset({'Time_to_Treatment_One_to_three_months', 'Self_Care_No_problems', 'Support_From_Close'})"
0.30333333333333334,"frozenset({'Time_to_Treatment_One_to_three_months', 'Self_Care_No_problems', 'Emotional_Impact'})"
0.24,"frozenset({'Time_to_Treatment_One_to_three_months', 'Self_Care_No_problems', 'Health_Satisfaction'})"
0.29333333333333333,"frozenset({'Time_to_Treatment_One_to_three_months', 'Self_Care_No_problems', 'Support_Satisfaction_Satisfied'})"
0.2833333333333333,"frozenset({'Time_to_Treatment_One_to_three_months', 'Self_Care_No_problems', 'Support_From_Close', 'Emotional_Impact'})"
0.23666666666666666,"frozenset({'Time_to_Treatment_One_to_three_months', 'Self_Care_No_problems', 'Health_Satisfaction', 'Emotional_Impact'})"
0.21666666666666667,"frozenset({'Time_to_Treatment_One_to_three_months', 'Self_Care_No_problems', 'Support_From_Close', 'Health_Satisfaction'})"
0.21666666666666667,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Emotional_Impact', 'Self_Care_No_problems'})"
0.29333333333333333,"frozenset({'Time_to_Treatment_One_to_three_months', 'Self_Care_No_problems', 'Support_Satisfaction_Satisfied', 'Support_From_Close'})"
0.26,"frozenset({'Time_to_Treatment_One_to_three_months', 'Self_Care_No_problems', 'Support_Satisfaction_Satisfied', 'Emotional_Impact'})"
0.26,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Time_to_Treatment_One_to_three_months', 'Emotional_Impact', 'Self_Care_No_problems'})"
0.3433333333333333,"frozenset({'Time_to_Treatment_One_to_three_months', 'Travel_Impact', 'Emotional_Impact'})"
0.31666666666666665,"frozenset({'Time_to_Treatment_One_to_three_months', 'Travel_Impact', 'Support_From_Close'})"
0.21,"frozenset({'Time_to_Treatment_One_to_three_months', 'Self_Care_No_problems', 'Travel_Impact'})"
0.30333333333333334,"frozenset({'Time_to_Treatment_One_to_three_months', 'Travel_Impact', 'Health_Satisfaction'})"
0.28,"frozenset({'Time_to_Treatment_One_to_three_months', 'Support_Satisfaction_Satisfied', 'Travel_Impact'})"
0.31666666666666665,"frozenset({'Time_to_Treatment_One_to_three_months', 'Travel_Impact', 'Support_From_Close', 'Emotional_Impact'})"
0.21,"frozenset({'Time_to_Treatment_One_to_three_months', 'Self_Care_No_problems', 'Travel_Impact', 'Emotional_Impact'})"
0.30333333333333334,"frozenset({'Time_to_Treatment_One_to_three_months', 'Travel_Impact', 'Health_Satisfaction', 'Emotional_Impact'})"
0.27666666666666667,"frozenset({'Time_to_Treatment_One_to_three_months', 'Health_Satisfaction', 'Travel_Impact', 'Support_From_Close'})"
0.27666666666666667,"frozenset({'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Emotional_Impact'})"
0.28,"frozenset({'Time_to_Treatment_One_to_three_months', 'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Support_From_Close'})"
0.28,"frozenset({'Time_to_Treatment_One_to_three_months', 'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Emotional_Impact'})"
0.24666666666666667,"frozenset({'Time_to_Treatment_One_to_three_months', 'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Health_Satisfaction'})"
0.28,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Support_From_Close', 'Time_to_Treatment_One_to_three_months', 'Emotional_Impact'})"
0.24666666666666667,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months'})"
0.24666666666666667,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Emotional_Impact'})"
0.24666666666666667,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Emotional_Impact'})"
0.3,"frozenset({'Time_to_Treatment_One_to_three_months', 'Source_of_Income_Employment', 'Support_From_Close'})"
0.2866666666666667,"frozenset({'Time_to_Treatment_One_to_three_months', 'Source_of_Income_Employment', 'Emotional_Impact'})"
0.28,"frozenset({'Time_to_Treatment_One_to_three_months', 'Self_Care_No_problems', 'Source_of_Income_Employment'})"
0.21,"frozenset({'Time_to_Treatment_One_to_three_months', 'Travel_Impact', 'Source_of_Income_Employment'})"
0.22,"frozenset({'Time_to_Treatment_One_to_three_months', 'Source_of_Income_Employment', 'Health_Satisfaction'})"
0.27666666666666667,"frozenset({'Time_to_Treatment_One_to_three_months', 'Support_Satisfaction_Satisfied', 'Source_of_Income_Employment'})"
0.27,"frozenset({'Time_to_Treatment_One_to_three_months', 'Source_of_Income_Employment', 'Support_From_Close', 'Emotional_Impact'})"
0.25666666666666665,"frozenset({'Time_to_Treatment_One_to_three_months', 'Self_Care_No_problems', 'Source_of_Income_Employment', 'Support_From_Close'})"
0.24333333333333335,"frozenset({'Time_to_Treatment_One_to_three_months', 'Self_Care_No_problems', 'Source_of_Income_Employment', 'Emotional_Impact'})"
0.22666666666666666,"frozenset({'Support_From_Close', 'Time_to_Treatment_One_to_three_months', 'Emotional_Impact', 'Self_Care_No_problems', 'Source_of_Income_Employment'})"
0.21,"frozenset({'Time_to_Treatment_One_to_three_months', 'Travel_Impact', 'Source_of_Income_Employment', 'Emotional_Impact'})"
0.21666666666666667,"frozenset({'Time_to_Treatment_One_to_three_months', 'Source_of_Income_Employment', 'Health_Satisfaction', 'Emotional_Impact'})"
0.2,"frozenset({'Time_to_Treatment_One_to_three_months', 'Source_of_Income_Employment', 'Support_From_Close', 'Health_Satisfaction'})"
0.2,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Emotional_Impact', 'Source_of_Income_Employment'})"
0.27666666666666667,"frozenset({'Time_to_Treatment_One_to_three_months', 'Support_Satisfaction_Satisfied', 'Source_of_Income_Employment', 'Support_From_Close'})"
0.24666666666666667,"frozenset({'Time_to_Treatment_One_to_three_months', 'Support_Satisfaction_Satisfied', 'Source_of_Income_Employment', 'Emotional_Impact'})"
0.23666666666666666,"frozenset({'Time_to_Treatment_One_to_three_months', 'Self_Care_No_problems', 'Support_Satisfaction_Satisfied', 'Source_of_Income_Employment'})"
0.24666666666666667,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Time_to_Treatment_One_to_three_months', 'Emotional_Impact', 'Source_of_Income_Employment'})"
0.23666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Time_to_Treatment_One_to_three_months', 'Self_Care_No_problems', 'Source_of_Income_Employment'})"
0.20666666666666667,"frozenset({'Support_Satisfaction_Satisfied', 'Time_to_Treatment_One_to_three_months', 'Emotional_Impact', 'Self_Care_No_problems', 'Source_of_Income_Employment'})"
0.20666666666666667,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Time_to_Treatment_One_to_three_months', 'Emotional_Impact', 'Self_Care_No_problems', 'Source_of_Income_Employment'})"
0.3233333333333333,"frozenset({'Time_to_Treatment_One_to_three_months', 'Coping_Strategy_Badly', 'Emotional_Impact'})"
0.2966666666666667,"frozenset({'Time_to_Treatment_One_to_three_months', 'Coping_Strategy_Badly', 'Support_From_Close'})"
0.2733333333333333,"frozenset({'Time_to_Treatment_One_to_three_months', 'Travel_Impact', 'Coping_Strategy_Badly'})"
0.31,"frozenset({'Time_to_Treatment_One_to_three_months', 'Coping_Strategy_Badly', 'Health_Satisfaction'})"
0.26666666666666666,"frozenset({'Time_to_Treatment_One_to_three_months', 'Support_Satisfaction_Satisfied', 'Coping_Strategy_Badly'})"
0.2966666666666667,"frozenset({'Time_to_Treatment_One_to_three_months', 'Coping_Strategy_Badly', 'Support_From_Close', 'Emotional_Impact'})"
0.2833333333333333,"frozenset({'Time_to_Treatment_One_to_three_months', 'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly'})"
0.2833333333333333,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Coping_Strategy_Badly', 'Emotional_Impact'})"
0.2733333333333333,"frozenset({'Time_to_Treatment_One_to_three_months', 'Travel_Impact', 'Coping_Strategy_Badly', 'Emotional_Impact'})"
0.25,"frozenset({'Time_to_Treatment_One_to_three_months', 'Travel_Impact', 'Coping_Strategy_Badly', 'Support_From_Close'})"
0.26,"frozenset({'Time_to_Treatment_One_to_three_months', 'Travel_Impact', 'Coping_Strategy_Badly', 'Health_Satisfaction'})"
0.25,"frozenset({'Travel_Impact', 'Support_From_Close', 'Time_to_Treatment_One_to_three_months', 'Coping_Strategy_Badly', 'Emotional_Impact'})"
0.23666666666666666,"frozenset({'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Coping_Strategy_Badly'})"
0.23666666666666666,"frozenset({'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Coping_Strategy_Badly', 'Emotional_Impact'})"
